Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access
ELEC,Citrus Heights City Hall,6360 Fountain Square Dr,,Citrus Heights,CA,95621,,916-725-2448,E,,Public,24 hours daily,,,,,,2,,1 SP Inductive,Non-Networked,,GPS,38.682605,-121.297614,2020-03-03,25519,2021-03-11 23:22:17 UTC,LG,,,2016-02-01,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,,
ELEC,El Dorado County Government Center,2850 Fairlane Ct,Building C parking lot,Placerville,CA,95667,,530-621-5300,E,,Public,24 hours daily,,,,,,3,,,Non-Networked,,GPS,38.72799,-120.828,2021-08-04,25522,2021-08-04 13:11:32 UTC,LG,,,2004-05-15,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,,
ELEC,El Dorado Transit Park & Ride,4640 Post St,,El Dorado Hills,CA,95762,,530-642-5383,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,GPS,38.6476,-121.067,2021-08-04,25523,2021-08-04 13:11:32 UTC,LG,,,2012-05-01,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,,
ELEC,CVS Pharmacy,8455 Auburn-Folsom Rd,At Douglas Blvd,Granite Bay,CA,95746,,916-791-1189,E,,Public,8am-10pm daily,,,,,,1,,,Non-Networked,,GPS,38.74453,-121.17,2021-01-14,25527,2021-03-11 23:22:17 UTC,P,,,1998-06-15,,,,,J1772,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,Free,,,,,,,,,,
ELEC,Carmichael Library,5605 Marconi Ave,At La Vista,Carmichael,CA,95608,,916-264-2700  916-264-2920,E,,Public,24 hours daily,,,,,,1,,1 SP Inductive,Non-Networked,,GPS,38.618066,-121.334337,2020-03-03,25610,2021-03-11 23:22:17 UTC,P,,,2004-07-15,,,,,J1772,US,,,,Public,,public,,,LIBRARY,,,,,,,Free,,,,,,,,,,
ELEC,Rio Vista City Hall,1 Main St,,Rio Vista,CA,94571,,707-374-6451,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,GPS,38.15485,-121.69,2021-01-14,27302,2021-03-11 23:22:17 UTC,LG,,,2006-08-15,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,,
ELEC,Fairfield City Hall,1000 Webster St,,Fairfield,CA,94533,,707-428-7414,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,200-8,38.25281,-122.044229,2021-01-14,27328,2021-03-11 23:22:17 UTC,LG,,,2012-08-27,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,,
ELEC,Solano Community College,4000 Suisun Valley Rd,,Fairfield,CA,94534,,707-449-5424,E,,Public,24 hours daily,,,,,,3,,1 SP Inductive,Non-Networked,,GPS,38.23723,-122.123,2021-07-14,27329,2021-07-14 18:51:43 UTC,LG,,,2005-07-15,,,,,J1772,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,Free,,,,,,,,,,
ELEC,Los Angeles International Airport (LAX) - Lot 1,1 World Way,Central Terminal Area (CTA) - P1,Los Angeles,CA,90045,,310-646-2911,E,,Public,24 hours daily; pay lot,,,,,,20,,,Non-Networked,,GPS,33.944761,-118.399767,2020-07-13,28007,2021-03-11 23:22:17 UTC,LG,,,2011-02-15,,,,,J1772,US,,,,Public,,public,,,AIRPORT,,,,,,,Free,,,,,,,,,,
ELEC,City of Ukiah - Public Parking Lot,N Oak St & W Standley St,Located in the City parking lot on the west side of N. Oak St. just south of W. Standley St.,Ukiah,CA,95482,,707-467-5711,E,,Public,24 hours daily,,,,,,1,,1 SP Inductive,Non-Networked,,GPS,39.15,-123.2091,2021-02-15,33544,2021-03-11 23:22:17 UTC,LG,,,2008-11-30,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,Free,,,,,,,,,,
ELEC,Nut Tree Village,1651 E Monte Vista Ave,,Vacaville,CA,95688,,707-449-5424,E,,Public,24 hours daily,,,,,1,1,,1 SP Inductive,Non-Networked,,200-9,38.368755,-121.961192,2021-07-14,33545,2021-07-14 18:51:43 UTC,P,,,2008-12-15,,,,,J1772 NEMA515,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,Free,,,,,,,,,,
ELEC,Placer County Community Development Resource Center,3091 County Center Dr,Located on the west side of the building,Auburn,CA,95603,,530-745-3197,E,,Public,24 hours daily,,,,,,3,,,Non-Networked,,GPS,38.9412492,-121.1054805,2021-01-14,33550,2021-03-11 23:22:17 UTC,LG,,,2008-11-30,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,,
ELEC,4th and G Plaza Public Parking Garage,4th St & G St,Entrance on 4th St,Davis,CA,95616,,530-753-7730,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,GPS,38.54643,-121.7388,2021-01-14,33555,2021-03-11 23:22:17 UTC,P,,,2008-12-01,,,,,J1772,US,,,,Public,,public,,,PARKING_GARAGE,,,,,,,Free,,,,,,,,,,
ELEC,Davis Amtrak Station,840 2nd St,2nd & H St,Davis,CA,95616,,,E,,Public,24 hours daily,,,,,,2,,1 SP Inductive,Non-Networked,,GPS,38.5443,-121.738,2021-01-14,33556,2021-03-11 23:22:17 UTC,P,,,2008-12-01,,,,,J1772,US,,,,Public,,public,,,PAY_LOT,,,,,,,Free,,,,,,,,,,
ELEC,University of California - Davis - Quad Parking Structure,6 Howard Way,Quad Structure; Between Russell Blvd & North Quad,Davis,CA,95616,,530-752-8277,E,,Public,24 hours daily; pay lot; permit required 7am-10pm M-F,,,,,2,7,,,Non-Networked,,GPS,38.544538,-121.749713,2021-02-15,33557,2021-06-28 20:34:59 UTC,P,,,2008-12-01,,,,,J1772 NEMA520,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,$9 parking fee,,,,,,,,,,
ELEC,University Covenant Church,315 Mace Blvd,,Davis,CA,95618,,530-756-3923,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,GPS,38.55755,-121.6947,2021-01-14,33558,2021-03-11 23:22:17 UTC,P,,,2008-12-01,,,,,J1772,US,,,,Public,,public,,,PLACE_OF_WORSHIP,,,,,,,Free,,,,,,,,,,
ELEC,Lakewood Center Mall,4500 Silva St,Located near Nordstrom Rack,Lakewood,CA,90712,,562-531-6707,E,,Public,Mall business hours,,,,,,2,,,Non-Networked,,GPS,33.84788,-118.13889,2021-01-14,33564,2021-03-11 23:22:17 UTC,P,,,2012-10-25,,,,,J1772,US,,,,Public,,public,,,SHOPPING_MALL,,,,,,,Free,,,,,,,,,,
ELEC,Golden Gate Ferry Terminal,101 E Sir Francis Drake Blvd,,Larkspur,CA,94939,,415-925-5570,E,,Public,24 hours daily; pay lot,,,,,,1,,1 SP Inductive,Non-Networked,,GPS,37.94495,-122.5096,2020-08-05,33690,2021-03-11 23:22:17 UTC,P,,,2008-12-31,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,$2 parking fee,,,,,,,,,,
ELEC,Oakland International Airport - Daily Lot,1 Airport Dr,"Enter Daily Parking Lot.  Section L6, behind Parking Management Office.",Oakland,CA,94621,,510-563-3361,E,,Public,24 hours daily; pay lot,,,,,,2,,,Non-Networked,,GPS,37.7136,-122.2087,2020-07-13,33695,2021-03-11 23:22:17 UTC,LG,,,2012-12-20,,,,,J1772,US,,,,Public,,public,,,AIRPORT,,,,,,,Free,,,,,,,,,,
ELEC,Fairfield Transportation Center,2000 Cadenasso Dr,,Fairfield,CA,94533,,707-434-3800,E,,Public,24 hours daily,,,,,,2,,2 Tesla Conductive,Non-Networked,,GPS,38.2482,-122.0678,2021-07-14,35146,2021-07-14 18:51:43 UTC,LG,,,2009-05-01,,,,,J1772,US,,,,Public,,public,,,TRAVEL_CENTER,,,,,,,Free,,,,,,,,,,
ELEC,Rabobank - Salinas,1285 N Davis Rd,,Salinas,CA,93907,,831-784-7700,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,GPS,36.70104,-121.6673,2021-01-14,35470,2021-03-11 23:22:17 UTC,P,,,2009-12-15,,,,,J1772,US,,,,Public,,public,,,BANK,,,,,,,Free,,,,,,,,,,
ELEC,Home Depot,1551 Froom Ranch Way,,San Luis Obispo,CA,93405,,805-596-0857,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,200-9,35.249929,-120.689683,2021-01-14,35560,2021-03-11 23:22:17 UTC,P,,,2000-04-15,,,,,J1772,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,Free,,,,,,,,,,
ELEC,San Luis Obispo Promenade - Bed Bath & Beyond,319 Madonna Rd,,San Luis Obispo,CA,93401,,805-545-7556  805-542-9004,E,,Public,24 hours daily,,,,,,4,,,Non-Networked,,GPS,35.25982,-120.676,2021-01-14,35561,2021-03-11 23:22:17 UTC,P,,,2000-04-15,,,,,J1772,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,Free,,,,,,,,,,
ELEC,Toyota of Santa Monica,801 Santa Monica Blvd,At Lincoln Ct,Santa Monica,CA,90401,,310-394-6744,E,,Public - Call ahead,Dealership business hours; priority for customer use,,,,,,3,,,Non-Networked,,200-9,34.019875,-118.49151,2020-10-09,38379,2021-03-11 23:22:17 UTC,P,,,2010-11-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,,,,,,,,,,,
ELEC,Parc 55 Hotel,55 Cyril Magnin,,San Francisco,CA,94102,,415-392-8000,E,,Public,24 hours daily; pay lot,,,,,,1,,,Non-Networked,,200-9,37.784871,-122.408991,2021-01-14,38517,2021-06-28 20:03:50 UTC,P,,,2011-02-01,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,
ELEC,Beach & Hyde Garage,655 Beach St,,San Francisco,CA,94109,,415-673-1735,E,,Public,24 hours daily; pay lot,,,,,,5,,,Non-Networked,,200-8,37.806798,-122.419488,2020-08-05,38518,2021-06-28 20:03:20 UTC,P,,,2011-02-01,,,,,J1772,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,
ELEC,City of Santa Monica - Civic Parking Garage,333 Civic Center Dr,1st floor of parking garage,Santa Monica,CA,90401,,310-458-8516,E,,Public,24 hours daily; pay lot,,,,,,12,2,,Non-Networked,,GPS,34.010528,-118.4898,2020-07-13,38521,2021-06-22 17:36:49 UTC,LG,,,2010-11-15,,,,,CHADEMO J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,SOLAR,
ELEC,Super 8 - Ukiah,693 S Orchard Ave,"Highway 101, Gobbi St exit",Ukiah,CA,95482,,707-468-8181,E,,Public - Call ahead,24 hours daily; guests may request use of the chargers when making hotel reservations,A Cash D M V,,,,,1,,,Non-Networked,,GPS,39.1458,-123.198497,2020-07-13,39314,2021-03-11 23:22:17 UTC,P,,,2011-05-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,HOTEL,,,,,,,$10 per session,,,,,,,,,,
ELEC,Antioch Nissan,1831 Auto Center Dr,,Antioch,CA,94509,,925-755-2600,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,38.007799,-121.832042,2020-06-09,39870,2021-03-11 23:22:17 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,
ELEC,Nissan of Bakersfield,2800 Pacheco Rd,,Bakersfield,CA,93313,,661-835-8600,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,Non-Networked,,200-9,35.310723,-119.035324,2020-06-09,39871,2021-03-11 23:22:17 UTC,P,,,2011-03-15,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,
ELEC,Buena Park Nissan,6501 Auto Center Dr,,Buena Park,CA,90621,,714-739-0800,E,,Public - Call ahead,Dealership business hours,,,,,,3,,,Non-Networked,,200-9,33.865497,-117.995215,2020-06-09,39872,2021-03-11 23:22:17 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,
ELEC,Carson Nissan,1505 E 223rd St,,Carson,CA,90745,,310-221-5119,E,,Public - Call ahead,Dealership business hours,,,,,,2,,,Non-Networked,,200-9,33.824968,-118.245675,2020-06-09,39873,2021-03-11 23:22:17 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,
ELEC,Palm Springs Nissan,68177 Kyle Rd,,Cathedral City,CA,92234,,760-328-2828,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,Non-Networked,,GPS,33.78414,-116.471,2020-06-09,39874,2021-03-11 23:22:17 UTC,P,,,2011-03-15,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,
ELEC,Cerritos Nissan,18707 Studebaker Rd,,Cerritos,CA,90703,,562-402-2277,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,33.861544,-118.100471,2020-06-09,39875,2021-03-11 23:22:17 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,
ELEC,Chico Nissan,575 Manzanita Ave,,Chico,CA,95926,,530-891-1777,E,,Public - Call ahead,Dealership business hours,,,,,,3,,,Non-Networked,,200-9,39.756332,-121.843715,2020-06-09,39876,2021-03-11 23:22:17 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,
ELEC,Puente Hills Nissan,17320 E Gale Ave,,City of Industry,CA,91748,,,E,,Public - Call ahead,Dealership business hours,,,,,,2,,,Non-Networked,,GPS,33.997621,-117.928216,2020-06-09,39877,2021-03-11 23:22:17 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,
ELEC,Lithia Nissan - Clovis,370 W Herndon Ave,,Clovis,CA,93612,,559-297-6919,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,GPS,36.836818,-119.717629,2020-06-09,39878,2021-03-11 23:22:17 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,
ELEC,Nissan of Serramonte,1500 Collins Ave,,Colma,CA,94014,,650-550-7200,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,Non-Networked,,200-8,37.671267,-122.463541,2020-06-09,39879,2021-03-11 23:22:17 UTC,P,,,2011-03-15,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,
ELEC,Autocom Nissan - Concord,1290 Concord Ave,,Concord,CA,94520,,925-676-4400,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-8,37.980192,-122.050128,2020-06-09,39880,2021-03-11 23:22:17 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,
ELEC,Larry H Miller Nissan,2575 Wardlow Rd,,Corona,CA,92882,,951-735-3360,E,,Public - Call ahead,Dealership business hours,,,,,,2,1,,Non-Networked,,200-9,33.88309,-117.615292,2020-06-09,39881,2021-03-11 23:22:17 UTC,P,,,2011-03-15,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,
ELEC,Orange Coast Nissan,2850 Harbor Blvd,,Costa Mesa,CA,92626,,714-681-1738,E,,Public - Call ahead,Dealership business hours,,,,,,2,,,Non-Networked,,200-9,33.675397,-117.918684,2020-06-09,39882,2021-03-11 23:22:17 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,
ELEC,Hanlees Nissan,5009 Chiles Rd,,Davis,CA,95618,,530-231-3000,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,Non-Networked,,200-9,38.55252,-121.691555,2020-06-09,39883,2021-03-11 23:22:17 UTC,P,,,2011-03-15,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,
ELEC,Downey Nissan,7321 Firestone Blvd,,Downey,CA,90241,,562-334-1090,E,,Public - Call ahead,Dealership business hours,,,,,,4,,,Non-Networked,,200-8,33.9473,-118.151166,2020-06-09,39884,2021-03-11 23:22:17 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,
ELEC,Nissan of Duarte,1434 Buena Vista St,,Duarte,CA,91010,,626-305-3000,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,GPS,34.136553,-117.975944,2020-12-03,39885,2021-03-11 23:22:17 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,
ELEC,Mossy Nissan - El Cajon,1170 W Main St,,El Cajon,CA,92020,,619-588-0500,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,32.795896,-116.976156,2020-06-09,39886,2021-03-11 23:22:17 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,
ELEC,Ross Nissan of El Monte,3428 N Peck Rd,,El Monte,CA,91731,,800-859-8445,E,,Public - Call ahead,Dealership business hours,,,,,,2,,,Non-Networked,,200-9,34.069536,-118.026911,2020-06-09,39887,2021-03-11 23:22:17 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,
ELEC,Nissan of Elk Grove,8590 Laguna Grove Dr,,Elk Grove,CA,95757,,916-405-5000,E,,Public - Call ahead,Dealership business hours,,,,,,4,1,,Non-Networked,,200-9,38.402217,-121.385527,2020-06-09,39888,2021-03-11 23:22:17 UTC,P,,,2011-03-15,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,
ELEC,Mossy Nissan - Escondido,1546 Auto Park Way,,Escondido,CA,92029,,760-746-5050,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,33.116492,-117.106837,2020-06-09,39889,2021-03-11 23:22:17 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,
ELEC,McCrea Nissan,601 7th St,,Eureka,CA,95501,,707-442-1741,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,40.800562,-124.164405,2020-06-09,39890,2021-03-11 23:22:17 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,
ELEC,Future Nissan of Folsom,12610 Auto Mall Cir,,Folsom,CA,95630,,916-608-5300,E,,Public - Call ahead,Dealership business hours,,,,,,3,1,,Non-Networked,,GPS,38.634132,-121.204871,2020-06-09,39891,2021-03-11 23:22:17 UTC,P,,,2011-03-15,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,
ELEC,Fontana Nissan,16444 S Highland Ave,,Fontana,CA,92336,,909-574-2288,E,,Public - Call ahead,Dealership business hours,,,,,,2,,,Non-Networked,,200-9,34.135345,-117.445732,2020-06-09,39892,2021-03-11 23:22:17 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,
ELEC,Premier Nissan of Fremont,5701 Cushing Pkwy,,Fremont,CA,94538,,510-668-8700,E,,Public - Call ahead,Dealership business hours,,,,,,2,,,Non-Networked,,GPS,37.489389,-121.9576,2020-06-09,39893,2021-03-11 23:22:17 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,
ELEC,Lithia Nissan - Fresno,5580 N Blackstone Ave,,Fresno,CA,93710,,559-435-3500,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,36.818622,-119.789796,2020-06-09,39894,2021-03-11 23:22:17 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,
ELEC,Imperio Nissan of Garden Grove,9222 Trask Ave,,Garden Grove,CA,92844,,888-720-5391,E,,Public - Call ahead,Dealership business hours,,,,,,2,1,,Non-Networked,,200-9,33.766376,-117.968337,2020-06-09,39895,2021-03-11 23:22:17 UTC,P,,,2011-03-15,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,
ELEC,Gardena Nissan,1670 W Redondo Beach Blvd,,Gardena,CA,90247,,310-532-1600,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-8,33.889201,-118.307028,2020-06-09,39896,2021-03-11 23:22:17 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,
ELEC,South County Nissan,400 Automall Dr,,Gilroy,CA,95020,,408-842-1777,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,36.996869,-121.558573,2020-06-09,39897,2021-03-11 23:22:17 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,
ELEC,Glendale Nissan,727 S Brand Blvd,,Glendale,CA,91204,,,E,,Public - Call ahead,Dealership business hours; contact 630-469-6100 for more information,,,,,,1,,,Non-Networked,,200-9,34.137054,-118.25536,2020-06-09,39898,2021-03-11 23:22:17 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,
ELEC,Santa Barbara Nissan,425 S Kellogg Ave,,Goleta,CA,93117,,805-967-1130,E,,Public - Call ahead,Dealership business hours,,,,,,3,,,Non-Networked,,200-9,34.43427,-119.820934,2020-06-09,39899,2021-03-11 23:22:17 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,
ELEC,Hayward Nissan,24644 Mission Blvd,,Hayward,CA,94544,,510-372-2800,E,,Public - Call ahead,Dealership business hours,,,,,,2,1,,Non-Networked,,200-9,37.662305,-122.075178,2020-06-09,39901,2021-03-11 23:22:17 UTC,P,,,2011-03-15,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,
ELEC,Pedder Nissan,200 Carriage Cir,,Hemet,CA,92545,,951-766-1446,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,33.741163,-117.031718,2020-06-09,39902,2021-03-11 23:22:17 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,
ELEC,Surf City Nissan,17331 Beach Blvd,,Huntington Beach,CA,92647,,714-500-6000,E,,Public - Call ahead,Dealership business hours,,,,,,2,1,,Non-Networked,,200-9,33.71069,-117.989861,2020-06-09,39903,2021-03-11 23:22:17 UTC,P,,,2011-03-15,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,
ELEC,Nissan of Irvine,32 Auto Center Dr,,Irvine,CA,92618,,949-385-6044,E,,Public - Call ahead,Dealership business hours,,,,,,2,1,,Non-Networked,,200-9,33.632505,-117.723298,2020-06-09,39904,2021-03-11 23:22:17 UTC,P,,,2011-03-15,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,,,,,,,,,,,
ELEC,Torre Nissan,79125 Highway 111,,La Quinta,CA,92253,,760-777-8999,E,,Public - Call ahead,Dealership business hours,,,,,,2,1,,Non-Networked,,GPS,33.70711,-116.283712,2020-06-09,39905,2021-03-11 23:22:17 UTC,P,,,2011-03-15,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,
ELEC,Nissan of Downtown Los Angeles,635 W Washington Blvd,,Los Angeles,CA,90015,,213-748-4501,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,Non-Networked,,200-9,34.035168,-118.273229,2020-06-09,39906,2021-03-11 23:22:17 UTC,P,,,2011-03-15,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,
ELEC,Universal City Nissan,3550 Cahuenga Blvd W,,Los Angeles,CA,90068,,818-769-8100,E,,Public - Call ahead,Dealership business hours,,,,,,2,2,,Non-Networked,,200-9,34.133446,-118.356601,2020-06-09,39907,2021-03-11 23:22:17 UTC,P,,,2011-03-15,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,
ELEC,Razzari Nissan,1675 Auto Center Dr,,Merced,CA,95340,,209-383-0100,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,37.305891,-120.502428,2020-06-09,39908,2021-03-11 23:22:17 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,
ELEC,Nissan of Mission Hills,11000 Sepulveda Blvd,,Mission Hills,CA,91345,,818-838-4444,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,34.269809,-118.466606,2020-06-09,39910,2021-03-11 23:22:17 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,
